index,published,keyword,domain,language,valid,title,description,url,image,archive,content,quote,de,en,la,added
81546a846504ce6cb2f56879b2835c29,2026-01-01T05:13:02Z,'Schneefall',www.stern.de,de,0.9,"Wetter in Bayern: Das neue Jahr startet mit Sonne, Schnee und Wind","München (lby) - Zum Start ins neue Jahr zeigt sich das Wetter in Bayern zweigeteilt: An den Alpen und im Alpenvorland gibt es Sonne, im restlichen",https://www.stern.de/gesellschaft/regional/bayern/wetter-in-bayern--das-neue-jahr-startet-mit-sonne--schnee-und-wind-37002814.html,https://image.stern.de/37002816/t/HP/v1/w1440/r1.7778/-/01--onczkmzsylv4axs2048jpeg---5c6639904367e891.jpg,http://web.archive.org/web/20260102053746/https://www.stern.de/gesellschaft/regional/bayern/wetter-in-bayern--das-neue-jahr-startet-mit-sonne--schnee-und-wind-37002814.html,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Das Wetter zum Start des neuen Jahres in Bayern präsentiert sich vielfältig. Wo es sonnig wird, wo es schneit - und wo der Wind heftig weht.
Zum… [+1055 chars]",,"Wetter in Bayern: Das neue Jahr startet mit Sonne, Schnee und Wind. München (lby) - Zum Start ins neue Jahr zeigt sich das Wetter in Bayern zweigeteilt: An den Alpen und im Alpenvorland gibt es Sonne, im restlichen","Weather in Bavaria: The new year starts with sun, snow and wind. Munich (lby) - At the start of the new year, the weather in Bavaria is divided into two parts: there is sun in the Alps and in the foothills of the Alps, and in the rest","Tempestas in Bavaria: Novus annus incipit cum sole, nive et vento. Munich (lby) - Ad initium anni novi, tempestas in Bavaria in duas partes divisa est: in Alpibus et in Alpium radicibus, reliqua sol est.",2026-01-02 19:28:27+00:00
6d5dc288fdd35f47ba81a570a5c52ca8,2026-01-01T06:53:09Z,'Schnee',www.welt.de,de,0.9,Fünf Tage hielt die Flut Köln im Griff – danach begann der Streit um die Ursachen,"Schnee, Regen und ständiger Nachschub aus den Nebenflüssen ließen den Rhein am 1. Januar 1926 auf Rekordhöhe anschwellen. Der Sachschaden war enorm, doch gab es erstaunlich wenige Todesopfer. Manch alkoholisierter Kneipenbesucher allerdings ertrank.",https://www.welt.de/geschichte/article692efda834f148f9c60459a9/rhein-hochwasser-1926-wetterchaos-versetzte-koeln-in-den-ausnahmezustand.html,https://images.welt.de/692efda834f148f9c60459a9/e43e1ec6538b84ec999959e1678caf7e-master/ci16x9-w1200/256852121-jpg,http://web.archive.org/web/20260102104425/https://www.welt.de/geschichte/article692efda834f148f9c60459a9/rhein-hochwasser-1926-wetterchaos-versetzte-koeln-in-den-ausnahmezustand.html,"Schnee, Regen und ständiger Nachschub aus den Nebenflüssen ließen den Rhein am 1. Januar 1926 auf Rekordhöhe anschwellen. Der Sachschaden war enorm, doch gab es erstaunlich wenige Todesopfer. Manch a… [+7057 chars]",,"Fünf Tage hielt die Flut Köln im Griff – danach begann der Streit um die Ursachen. Schnee, Regen und ständiger Nachschub aus den Nebenflüssen ließen den Rhein am 1. Januar 1926 auf Rekordhöhe anschwellen. Der Sachschaden war enorm, doch gab es erstaunlich wenige Todesopfer. Manch alkoholisierter Kneipenbesucher allerdings ertrank.","The flood held Cologne under control for five days - then the dispute about the causes began. Snow, rain and constant supplies from the tributaries caused the Rhine to swell to record heights on January 1, 1926. The material damage was enormous, but there were surprisingly few fatalities. However, some drunken bar patrons drowned.","Diluvium per quinque dies Coloniam Agrippinam tenuit, tunc lis de causis orta est. Nives, pluviae et assiduae commeatus ex vectigalibus Rhenum intumescere fecerunt ut fastigium diei 1 mensis Ianuarii anno 1926. increbresceret materiale damnum ingens fuit, sed mirae paucae mortes fuerunt. Sed quidam bar- temulenti patroni submersi sunt.",2026-01-02 19:28:27+00:00
b9d31bd0a1dae5bdc2dee838e18d41a0,2026-01-02T04:58:02Z,'Schnee',www.zeit.de,de,0.9,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln","Hier finden Sie Informationen zu dem Thema „DWD-Prognose“. Lesen Sie jetzt „Schnee, Sturm, Gewitter: Winter zeigt Muskeln“.",https://www.zeit.de/news/2026-01/02/schnee-sturm-gewitter-winter-zeigt-muskeln,https://img.zeit.de/news/2026-01/02/schnee-sturm-gewitter-winter-zeigt-muskeln-image-group/wide__1300x731,,"Schnee, Sturm und sogar Gewitter: Der Winter zeigt in Baden-Württemberg am Freitag seine raue Seite. Nach Angaben des Deutschen Wetterdienstes (DWD) wird es wechselnd bis stark bewölkt mit Schnee- od… [+808 chars]",,"DWD-Prognose: Schnee, Sturm, Gewitter: Winter zeigt Muskeln. Hier finden Sie Informationen zu dem Thema „DWD-Prognose“. Lesen Sie jetzt „Schnee, Sturm, Gewitter: Winter zeigt Muskeln“.","DWD forecast: snow, storm, thunderstorm: winter is showing its muscles. Here you will find information on the topic of “DWD forecast”. Read “Snow, storm, thunderstorm: Winter shows its muscles” now.","DWD forecast: nix, tempestas, tonitribus: hiemps toros suos ostendit. Hic informationes invenies in argumento ""DWD praecognoscendi"". Lege ""Nivis, procella, tonitruum: hiemps toros suos ostendit"" nunc.",2026-01-03 19:30:23+00:00
76c2419947d97930f539d226b4583f68,2026-01-02T06:28:46Z,'Schnee',www.zeit.de,de,0.9,Wetter: Schnee in Hamburg - Stadtreinigung im Einsatz,Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Schnee in Hamburg - Stadtreinigung im Einsatz“.,https://www.zeit.de/news/2026-01/02/schnee-in-hamburg-stadtreinigung-im-einsatz,https://img.zeit.de/news/2026-01/02/schnee-in-hamburg-stadtreinigung-im-einsatz-image-group/wide__1300x731,,"Schnee in Hamburg: Seit den frühen Morgenstunden ist der Winterdienst der Stadtreinigung Hamburg mit rund 125 Fahrzeugen im Einsatz. 
Gestreut werde auf wichtigen Hauptverkehrsstraßen und Strecken m… [+247 chars]",,Wetter: Schnee in Hamburg - Stadtreinigung im Einsatz. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Schnee in Hamburg - Stadtreinigung im Einsatz“.,Weather: Snow in Hamburg - city cleaning in action. Here you will find information on the topic of “weather”. Read “Snow in Hamburg – city cleaning in action” now.,"Weather: Nix in Hamburg - civitas purgans in actu. Hic informationes invenies in argumento ""tempestatis"". Lege ""Nives in Hamburg - urbe purgans in agendo"" nunc.",2026-01-03 19:30:23+00:00
f50ee0fc08610ce0ea93ca37f370a113,2026-01-02T07:23:15Z,'Schnee',www.zeit.de,de,0.9,"Wetter: Sturm, Schnee und Glätte erwartet","Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturm, Schnee und Glätte erwartet“.",https://www.zeit.de/news/2026-01/02/sturm-schnee-und-glaette-erwartet,https://img.zeit.de/news/2026-01/02/sturm-schnee-und-glaette-erwartet-image-group/wide__1300x731,,"Sachsen, Sachsen-Anhalt und Thüringen geraten unter den Einfluss eines kräftigen Sturmtiefs. Nach Angaben des Deutschen Wetterdienstes (DWD) strömt kalte Meeresluft in die drei Bundesländer. 
Verbre… [+854 chars]",,"Wetter: Sturm, Schnee und Glätte erwartet. Hier finden Sie Informationen zu dem Thema „Wetter“. Lesen Sie jetzt „Sturm, Schnee und Glätte erwartet“.","Weather: Storm, snow and slippery conditions expected. Here you will find information on the topic of “weather”. Read “Storm, snow and slippery conditions expected” now.","Tempestas: Tempestas, nix et lubrica condiciones exspectantur. Hic informationes invenies in argumento ""tempestatis"". Lege ""Tempestas, nives et condiciones lubricae expectatae"" nunc.",2026-01-03 19:30:23+00:00
ed2319b3156248e8bca4590115fb5dd3,2026-01-02T08:15:18Z,'Schnee',www.zeit.de,de,0.9,Genügend Schnee: Erste Ski- und Rodellifte im Harz laufen,Hier finden Sie Informationen zu dem Thema „Genügend Schnee“. Lesen Sie jetzt „Erste Ski- und Rodellifte im Harz laufen“.,https://www.zeit.de/news/2026-01/02/erste-ski-und-rodellifte-im-harz-laufen,https://img.zeit.de/news/2026-01/02/erste-ski-und-rodellifte-im-harz-laufen-image-group/wide__1300x731,,"Die ersten Ski- und Rodellifte im Harz haben den Betrieb aufgenommen. Rodler kommen in Torfhaus sowie in Braunlage an der Rathauswiese auf ihre Kosten; Skifahrer nur in Braunlage, wie die Betreiber m… [+976 chars]",,Genügend Schnee: Erste Ski- und Rodellifte im Harz laufen. Hier finden Sie Informationen zu dem Thema „Genügend Schnee“. Lesen Sie jetzt „Erste Ski- und Rodellifte im Harz laufen“.,Enough snow: the first ski and toboggan lifts in the Harz are running. Here you will find information on the topic “Enough snow”. Now read “First ski and toboggan lifts in the Harz”.,"Satis nives sunt: ​​primum ski et toboggan levo in Harz currunt. Hic informationes invenies in argumento ""Nives satis"". Nunc legitur ""Primo ski et toboggan in Harz levat"".",2026-01-03 19:30:23+00:00
7d97c449ef6a9d1e4e50037ffd8052b3,2026-01-02T08:53:30Z,'Kaltfront',www.bild.de,de,0.9,Schnee-Chaos zum Jahresbeginn - Verkehr in Teilen stark eingeschränkt,Eine unerwartete Kaltfront bringt Chaos nach West- und Mitteldeutschland – ein turbulenter Start ins neue Jahr.,https://www.bild.de/news/inland/verkehr-nach-schnee-chaos-in-weiten-teilen-deutschlands-eingeschraenkt-69577e0bf6fc544dba9b9f29,"https://images.bild.de/69577e0bf6fc544dba9b9f29/31a789d4aaf33aad23b58d454f173c73,1c88eea6?w=1280",,"Mehr zum Video anzeigen 
Direkt zum Start des Jahres sorgt eine neue Kaltfront für Chaos und legt zum Teil West- und Mitteldeutschland lahm.
Quelle: Nonstop News02.01.2026 - 09:53 Uhr",,Schnee-Chaos zum Jahresbeginn - Verkehr in Teilen stark eingeschränkt. Eine unerwartete Kaltfront bringt Chaos nach West- und Mitteldeutschland – ein turbulenter Start ins neue Jahr.,Snow chaos at the beginning of the year - traffic severely restricted in parts. An unexpected cold front brings chaos to western and central Germany - a turbulent start to the new year.,Nix chaos ineunte anno - negotiatio in partibus graviter restricta est. Frons frigida inopinata chaos occidentales et centrales Germaniae affert - turbulentum initium ad novum annum.,2026-01-04 07:36:24+00:00
a0384c0ea29b81d8936cc338f46e852b,2026-01-02T10:25:45Z,'Schneefall',www.tagesschau.de,de,0.9,"Sturm, Schnee und Eis sorgen landesweit für Probleme","Der Winter ist da und hat weite Teile Deutschlands im Griff. Aus vielen Bundesländern werden heftiger Schneefall, Sturm und Eisglätte gemeldet, die ein Verkehrschaos anrichten.",https://www.tagesschau.de/inland/gesellschaft/wintereinbruch-110.html,https://images.tagesschau.de/image/3350f241-8e50-4b49-8468-e70d6155569f/AAABm349ueY/AAABmyZE0EA/16x9-big/winter-256.jpg?width=1280,http://web.archive.org/web/20260104024611/https://www.tagesschau.de/inland/gesellschaft/wintereinbruch-110.html,"Stand: 02.01.2026 11:25 Uhr
Der Winter ist da und hat weite Teile Deutschlands im Griff. Aus vielen Bundesländern werden heftiger Schneefall, Sturm und Eisglätte gemeldet, die ein Verkehrschaos anri… [+5083 chars]",,"Sturm, Schnee und Eis sorgen landesweit für Probleme. Der Winter ist da und hat weite Teile Deutschlands im Griff. Aus vielen Bundesländern werden heftiger Schneefall, Sturm und Eisglätte gemeldet, die ein Verkehrschaos anrichten.","Storms, snow and ice are causing problems across the country. Winter is here and has large parts of Germany under its control. Heavy snowfall, storms and slippery ice are being reported in many federal states, causing traffic chaos.","Tempestates, nix et glacies difficultates congue faciebant. Hiems adest et magnas partes Germaniae in sua potestate habet. Gravis nix, procellae et glaciei lubricae nuntiantur in multis civitatibus foederatis, chaos negotiationis causantes.",2026-01-04 19:30:49+00:00
cee33decf5755d1618274fe22a687707,2026-01-02T14:03:43Z,'Wintereinbruch',www.bild.de,de,0.9,Das Wetter wirbelt Deutschland durch - Schnee und Glatteis sorgen überall für Unfälle,Schnee und Eis legen Deutschland lahm. Es gibt Verletzte und überall Verkehrsunfälle.,https://www.bild.de/news/inland/das-wetter-wirbelt-deutschland-durch-unfaelle-durch-schnee-und-glatteis-6957a193a42fa187f142cae3,"https://images.bild.de/6957a193a42fa187f142cae3/ddd6ec8c24a290ea926de3f61c2f285e,e25a0bb3?w=1280",,Kürten (Nordrhein-Westfalen) Der Start ins neue Jahr ist spiegelglatt: Bei Winterwetter kam es in ganz Deutschland zu zahlreichen Unfällen. Und es soll weiter schneien. In Kürten (NRW) rutschte sogar… [+2886 chars],,Das Wetter wirbelt Deutschland durch - Schnee und Glatteis sorgen überall für Unfälle. Schnee und Eis legen Deutschland lahm. Es gibt Verletzte und überall Verkehrsunfälle.,The weather is swirling around Germany - snow and black ice are causing accidents everywhere. Snow and ice are paralyzing Germany. There are injuries and traffic accidents everywhere.,Tempestas in Germania inundans - nix et glacies nigra ubique accidentia causant. Nix et glacies Germaniam paralybant. Iniuriarum et mercaturae accidentia ubique sunt.,2026-01-04 19:30:49+00:00
211461473962f52ff96305d309a71f08,2026-01-02T14:08:45Z,'Wintereinbruch',www.stern.de,de,0.9,Niederlande: Winterchaos legt Schiphol lahm - Hunderte Flüge gestrichen,Amsterdam - Ein Wintereinbruch in den Niederlanden hat zum Ausfall von hunderten Flügen auf dem Flughafen Schiphol geführt. Außerdem seien hunderte,https://www.stern.de/gesellschaft/regional/niedersachsen-bremen/niederlande--winterchaos-legt-schiphol-lahm---hunderte-fluege-gestrichen-37006098.html,https://image.stern.de/37006100/t/YL/v1/w1440/r1.7778/-/02--3u5frw3ekqv3axs2048jpeg---d11f31065c00868c.jpg,,"Kopiere den aktuellen Link
Zur Merkliste hinzufügen
Schnee und starker Wind sorgen am Amsterdamer Flughafen Schiphol für Chaos. Es gibt viele Verspätungen und auch Flüge nach Deutschland fallen aus… [+605 chars]",,Niederlande: Winterchaos legt Schiphol lahm - Hunderte Flüge gestrichen. Amsterdam - Ein Wintereinbruch in den Niederlanden hat zum Ausfall von hunderten Flügen auf dem Flughafen Schiphol geführt. Außerdem seien hunderte,"Netherlands: Winter chaos brings Schiphol to a standstill - hundreds of flights canceled. Amsterdam - A winter outbreak in the Netherlands has led to the cancellation of hundreds of flights at Schiphol Airport. Besides, there are hundreds",Nederland: Hibernica chaos Schiphol haesit affert - centena volatus cassantur. Amstelodami - Hic tumultus hiemalis in Nederlandia in tabulas centenas volatus apud Schiphol Airport adduxit. Praeterea sunt centum,2026-01-04 19:30:49+00:00
